category,filter_type,bilateral_symmetry,lr_imbalance,multifractal_width,entropy,junctions
real_faces_1k,topographic,0.5798,0.0523,3.5101,6.1497,10532
real_faces_1k,topographic,0.5773,0.0138,3.4626,6.0981,9249
real_faces_1k,topographic,0.5825,0.0124,3.487,6.2611,10238
real_faces_1k,topographic,0.5698,0.0374,3.4489,6.0099,9030
real_faces_1k,topographic,0.5867,0.0251,3.4547,6.1892,10525
real_faces_1k,topographic,0.6109,0.0046,3.0063,5.4696,7645
real_faces_1k,topographic,0.562,0.1258,3.2923,5.9916,8602
real_faces_1k,topographic,0.5809,0.1885,1.3819,5.0886,6829
real_faces_1k,topographic,0.6021,0.0835,3.3061,5.608,7165
real_faces_1k,topographic,0.5642,0.0608,3.3573,6.2689,11286
real_faces_1k,topographic,0.5718,0.0707,3.3289,5.9822,8881
real_faces_1k,topographic,0.5759,0.009,3.2759,5.6682,7840
real_faces_1k,topographic,0.5535,0.0906,3.3137,5.9255,8044
real_faces_1k,topographic,0.5871,0.0359,3.3839,5.8333,7920
real_faces_1k,topographic,0.5809,0.1175,3.2467,5.9355,8846
real_faces_1k,topographic,0.5887,0.0208,3.2713,5.8132,8802
real_faces_1k,topographic,0.5973,0.1087,3.2322,5.541,6452
